Home page: Table 1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"Pension Markets in Focus No.19, 2022",,,,,,,,,,
  Statistical Annex,,,,,,,,,,
,,,,,,,,,,
"Table A.B.1. Total assets in funded and private pension plans, in millions of national currency, 2001-2021",,,,,,,,,,
"Table A.B.2. Total assets in funded and private pension plans, in USD million, 2001-2021",,,,,,,,,,
"Table A.B.3. Total assets in funded and private pension plans, as a % of GDP, 2001-2021",,,,,,,,,,
"Table A.B.4. Contributions into funded and private pension plans, 2001-2021",,,,,,,,,,
"Table A.B.5. Total benefits paid from funded and private pension plans, 2001-2021",,,,,,,,,,
"Table A.B.6. Annual nominal investment rates of return of funded and private pension plans, 2002-2021",,,,,,,,,,
"Table A.B.7. Annual real investment rates of return of funded and private pension plans, 2002-2021",,,,,,,,,,
"Table A.B.8. Allocation of assets in funded and private pension plans in equities, 2001-2021",,,,,,,,,,
"Table A.B.9. Allocation of assets in funded and private pension plans in bills and bonds, 2001-2021",,,,,,,,,,
"Table A.B.10. Allocation of assets in funded and private pension plans in cash and deposits, 2001-2021",,,,,,,,,,
"Table A.B.11. Allocation of assets in funded and private pension plans in the ""other"" category, 2001-2021",,,,,,,,,,
"Table A.B.12. Share of assets in funded and private pension plans invested abroad, 2001-2021",,,,,,,,,,
"Table A.B.13. Share of investments of funded and private pension plans in assets issued in foreign currencies, 2001-2021",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Source: OECD Global Pension Statistics. ,,,,,,,,,,
www.oecd.org/daf/pensions/gps,,,,,,,,,,
www.oecd.org/daf/pensions/pensionmarkets,,,,,,,,,,

Table A.B.1: Table 1
Return to the menu,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
"Table A.B.1. Total assets in funded and private pension plans, in millions of national currency, 2001-2021",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,,
Poland (15),2.4,3.8,5.3,6.7,8.7,11.1,12.0,10.9,13.3,15.5,14.8,17.0,18.8,9.6,8.8,9.2,10.1,8.5,7.9,7.9,8.9, ,,
Portugal (16),10.9,12.1,12.5,11.4,13.7,14.5,14.4,12.2,13.3,11.8,8.1,9.2,9.5,10.7,10.9,10.7,19.4,19.0,20.5,22.2,22.0, ,,
Slovak Republic (17),..,..,0.0,..,0.5,2.3,3.6,4.6,6.2,7.1,8.1,9.3,9.7,10.4,10.1,11.2,11.8,11.8,12.6,14.3,15.9, ,,
Slovenia,..,..,1.1,1.8,2.5,3.1,3.5,3.8,4.9,5.8,6.0,6.3,6.4,6.8,6.9,7.0,7.0,6.8,7.2,8.0,7.8, ,,
Spain,..,10.8,11.5,11.7,11.9,12.1,12.3,11.4,12.5,12.5,12.5,13.3,14.2,14.7,14.3,14.0,13.6,12.6,13.1,14.5,14.3, ,,
Sweden,30.1,31.9,30.8,36.6,42.1,51.5,53.1,54.2,51.6,52.6,59.5,65.6,67.1,74.3,74.1,79.9,89.7,87.3,99.3,107.7,117.0, ,,
Switzerland (18),91.0,86.2,92.1,96.0,103.6,104.8,102.2,87.2,98.6,98.7,97.5,103.7,122.5,129.5,131.0,134.8,143.8,136.3,153.1,166.0,170.9, ,,
Türkiye (19),..,..,..,0.1,0.2,0.4,0.5,0.6,0.9,1.0,1.0,1.2,1.4,1.8,2.0,2.2,2.5,2.5,2.9,3.4,3.3, ,,
United Kingdom (20),64.8,53.1,57.6,60.2,68.3,71.7,68.2,56.2,64.7,71.1,73.1,79.0,80.1,78.6,79.5,88.9,93.6,95.6,106.2,121.5,120.5, ,,
United States,106.1,96.7,108.4,112.5,112.0,118.6,122.1,94.3,111.8,119.2,116.0,122.7,135.0,136.4,131.7,135.3,147.6,134.9,150.3,171.2,174.1, ,,
Selected other jurisdictions,,,,,,,,,,,,,,,,,,,,,,,,
Albania (21),..,..,..,..,..,..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.2, ,,
Angola,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,1.7,0.9,0.7,1.0,1.3,1.7,1.0, ,,
Argentina (22),..,11.1,11.2,11.2,11.4,12.3,10.2,..,..,..,..,..,..,..,..,..,..,..,..,..,.., ,,
Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.6,1.2,1.9,2.6,3.8,6.0,6.9, ,,
Bolivia,..,14.5,18.5,19.6,21.1,19.6,21.3,21.8,25.7,27.3,..,..,..,..,..,..,..,..,..,..,.., ,,
Botswana,..,..,..,..,..,..,..,..,..,..,..,..,49.0,..,..,..,49.2,46.5,51.9,61.5,.., ,,
Brazil (23),..,..,..,..,..,17.6,16.0,13.3,14.6,13.9,13.1,13.4,12.1,18.9,20.2,22.8,24.5,24.9,25.5,28.1,25.3, ,,
Bulgaria,0.6,1.0,1.4,1.9,2.4,2.8,3.7,3.2,4.3,5.3,5.7,6.9,8.3,9.7,10.5,11.3,12.4,12.2,13.1,14.5,14.8, ,,
China (People’s Republic of) (24),..,..,..,0.3,0.4,0.4,0.6,0.6,0.7,0.7,0.7,0.9,1.0,1.2,1.4,1.5,1.6,1.6,1.8,2.2,2.3, ,,
Croatia (25),..,1.1,2.3,3.5,4.3,5.5,6.7,6.7,9.2,11.5,12.7,16.0,18.1,21.0,22.9,25.0,26.2,26.7,29.2,33.8,33.2, ,,
Dominican Republic (26),..,..,..,..,1.2,1.7,2.3,2.9,3.9,4.6,5.4,6.5,7.4,10.5,10.5,11.4,11.7,13.4,13.1,15.4,.., ,,
Egypt,..,..,..,..,..,..,..,2.3,..,..,..,..,1.9,1.9,1.8,1.8,1.8,1.6,1.5,1.5,1.8, ,,
El Salvador,..,8.4,11.9,15.7,19.6,21.7,23.8,25.2,29.1,30.8,30.5,32.1,33.6,35.6,36.9,38.5,40.7,41.8,43.8,50.5,45.8, ,,
Georgia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0,2.4,3.3, ,,
Ghana,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,2.5,3.1,4.2,4.2,4.9,5.7,6.3, ,,
Gibraltar (27),..,..,..,..,..,..,..,..,..,..,1.9,1.9,1.7,0.4,..,..,..,..,..,..,.., ,,
Guyana,..,..,..,..,..,..,..,4.5,4.8,4.6,4.4,4.2,4.7,4.9,5.1,5.1,5.2,6.2,6.5,6.7,5.6, ,,
Hong Kong (China),14.5,16.6,18.1,22.7,24.3,27.3,30.5,27.5,31.6,34.2,32.0,34.4,37.4,37.8,37.2,38.3,43.6,41.1,45.6,55.1,54.0, ,,
India,..,..,..,..,..,..,..,..,..,4.0,4.2,4.4,4.6,5.0,5.4,5.8,6.3,6.7,7.5,9.2,.., ,,
Indonesia,1.9,2.0,2.2,2.2,2.0,2.1,2.0,1.6,1.8,1.8,1.7,1.8,1.7,1.8,1.7,1.8,1.9,1.8,1.8,2.0,1.9, ,,
Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.0,202.0,199.2,221.4,..,.., ,,
Jamaica,..,..,..,15.8,..,16.8,19.6,19.7,20.9,22.5,22.8,22.1,21.2,21.9,23.8,25.7,27.7,29.7,33.3,33.5,31.6, ,,
Kazakhstan,5.3,7.0,7.3,8.6,8.3,..,..,..,..,..,..,..,..,..,..,..,..,15.5,15.5,18.3,16.6, ,,
Kenya,4.1,4.9,5.8,6.4,6.9,8.1,7.8,8.2,9.6,12.0,11.1,11.5,13.1,12.6,11.8,12.9,12.7,12.5,12.7,13.0,12.9, ,,
Kosovo,..,..,..,..,..,..,..,..,..,..,..,15.0,18.1,20.5,20.9,23.7,26.0,25.3,28.0,29.5,30.9, ,,
Lesotho,..,..,..,..,..,..,..,..,..,..,11.6,12.5,..,..,..,..,..,..,..,..,.., ,,
Liechtenstein,..,..,..,..,..,..,36.6,37.2,50.3,59.2,62.6,63.6,66.7,69.3,81.8,86.3,92.9,87.9,108.3,121.0,.., ,,
Macau (China),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,17.7,16.5, ,,
Malawi,..,..,..,..,..,..,..,..,..,..,..,..,6.3,6.8,6.8,6.9,8.1,9.6,10.4,11.6,13.1, ,,
Malaysia (28),..,..,..,..,..,..,..,..,..,..,..,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.4, ,,
Maldives,..,..,..,..,..,..,..,..,..,8.0,8.3,9.7,10.5,11.5,12.4,13.7,14.5,15.0,16.1,27.3,22.5, ,,
Malta,..,..,..,..,..,..,..,..,..,..,0.5,7.8,15.4,24.5,31.5,37.0,39.0,..,46.3,54.1,54.2, ,,
Mauritius (29),..,..,..,..,..,..,..,..,..,..,..,2.0,2.1,..,4.2,4.4,4.6,..,11.1,13.1,13.5, ,,
Morocco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,..,..,5.9, ,,
Mozambique,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.5,0.8,1.1,1.1,1.2,1.4, ,,
Namibia,..,..,..,..,..,..,..,..,..,77.4,77.1,80.2,88.2,86.9,..,86.5,90.3,92.7,95.4,101.3,115.9, ,,
Nigeria,..,..,..,..,..,..,2.5,2.8,3.4,3.6,3.8,4.3,5.0,5.1,5.6,6.0,6.5,6.7,7.0,8.0,7.6, ,,
North Macedonia,..,..,..,..,..,..,0.8,1.2,2.1,2.9,3.5,4.6,5.4,6.4,7.3,8.3,9.4,10.0,11.2,13.7,15.0, ,,
Pakistan,..,..,..,..,..,..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1, ,,
Panama,..,..,..,..,..,..,..,0.4,..,0.5,0.6,..,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1.2,1.1, ,,
Papua New Guinea,..,..,..,..,..,..,..,..,..,..,..,..,18.0,..,..,..,16.6,16.2,..,..,.., ,,
Peru,7.0,8.4,10.8,11.5,13.3,16.1,19.1,14.0,18.9,20.8,17.4,19.0,18.7,19.9,20.4,21.1,22.8,21.1,22.7,23.0,15.3, ,,
Romania,..,..,..,..,..,..,0.0,0.2,0.5,0.9,1.2,1.7,2.3,3.0,3.6,4.3,4.8,5.2,6.1,7.4,7.8, ,,
Russia,..,..,..,..,..,..,..,..,..,..,..,..,5.3,5.0,5.8,6.2,6.1,5.4,5.6,6.0,.., ,,
Serbia,..,..,..,..,..,0.0,0.1,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.8, ,,
Singapore (30),..,..,..,..,..,..,..,..,..,..,59.0,62.3,65.6,68.9,70.6,74.5,75.7,76.7,82.7,95.9,93.8, ,,
South Africa (31),71.7,63.7,61.0,66.1,69.9,78.8,82.6,75.5,67.1,71.9,73.0,77.1,83.0,89.0,91.3,87.1,83.9,83.8,82.6,..,.., ,,
Suriname,..,12.4,8.2,10.8,9.8,9.3,..,..,..,..,..,..,..,..,..,11.1,12.5,11.7,11.4,13.1,12.1, ,,
Tanzania,..,..,..,..,..,..,..,..,..,..,..,..,6.5,8.1,9.4,8.3,8.3,..,..,..,.., ,,
Thailand,4.2,4.2,4.5,4.4,4.5,4.7,4.9,4.8,5.3,5.3,5.5,5.7,5.8,6.4,6.5,6.7,7.0,7.0,7.3,8.1,8.3, ,,
Trinidad and Tobago,..,..,..,..,..,18.0,16.9,14.6,25.8,24.0,17.9,19.6,..,..,..,..,..,..,33.4,37.9,.., ,,
Uganda,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,6.6,7.2,7.9,9.0,9.3,10.8,12.8, ,,
Ukraine,..,..,0.0,..,..,..,..,0.1,..,0.1,0.1,..,..,..,..,..,0.1,0.1,0.1,0.1,.., ,,
Uruguay,..,7.7,9.8,10.4,11.2,12.3,12.2,10.1,12.9,15.3,15.4,17.4,17.6,18.4,20.0,21.2,25.4,25.2,26.3,30.4,30.0, ,,
Zambia,3.7,3.6,5.1,3.6,3.3,3.2,3.7,3.1,3.0,2.9,2.8,2.9,3.1,3.0,3.1,3.1,3.2,3.2,3.1,3.3,3.0, ,,
Zimbabwe (32),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.8,9.3,11.1, ,,
,,,,,,,,,,,,,,,,,,,,,,,,
"Note: The total amount of investments of funded and private pension plans is taken as a proxy of the total amount of assets in these plans. (1) Data refer to Pensionskassen only. (2) Data cover pension funds, pension insurance contracts (since 2005) and individual pension savings (since 2017). Net technical provisions are taken as a proxy of assets in pension insurance contracts. (3) The method used to estimate the assets of trusteed pension funds changed in 2021 following the redesign of a quarterly survey used for data collection. (4) Data include occupational plans from 2015 onwards, and first pillar pension plans (alternative regime schemes for teachers and judicial workers) from 2017 onwards. (5) The break in series in 2011 comes from the exclusion of public buffer funds, included before. (6) The break in series in 2013 comes from the transformation of four funds operating on a pay-as-you-go basis into funded occupational schemes. (7) The drop of assets in 2011 comes from a pension reform that suspended payments to mandatory individual schemes and redirected all the contributions to pay-as-you-go public pension schemes, unless workers chose to keep these individual pension schemes by the end of January 2011. The break in series in 2016 is due to the inclusion of individual retirement accounts (available through banks and investment companies) and pension insurance products, not included before. (8) Data on pension insurance contracts are included from 2008 onward. (9) Data on personal retirement savings accounts are included from 2014 onwards. The decrease in DC assets for Ireland in 2016 arose from a change in methodology (previously estimation based on industry reports). Estimates are now based on the aggregation of data submitted on an annual basis to the pensions supervisor by individual DC schemes. (10) Data include book reserves, with net technical provisions taken as a proxy of pension assets. (11) The amount in 2019 is an OECD estimate, with the amount of assets in personal plans estimated based on 2018 and 2020 data. (12) The break in series in 2005 is due to the inclusion of pension funds supervised by the CSSF, not included in previous years. (13) The break in series in 2005 is due to the inclusion of occupational pension plans registered by the National Commission for the Retirement Savings System (CONSAR) since 2005, not included in previous years. Data for occupational pension plans for 2021 refer to 2020 instead, as 2021 data were not available at the time of the drafting of this report. (14) Data refer to pension funds only. (15) The drop in investments in 2014 is due to the reversal of the mandatory private pension system that led to a transfer of domestic sovereign bonds held by open pension funds into the social security system. (16) The drop of assets in 2011 is the result of the transfer of bank pension funds (i.e. pension funds sponsored by banks and having as beneficiaries the employees of their banks) to the Public Retirement System. Data cover closed and open pension funds and personal retirement saving funds (established as pension funds or as collective investment schemes managed by investment companies), and since 2017 personal plans offered by life insurance companies as well. (17) The break in series in 2006 is due to the inclusion of voluntary pension plans, not included in previous years. (18) Data cover occupational plans, and personal plans from 2013 onwards. Data on personal plans for 2021 refer to 2020 instead. (19) Data refer to personal plans only. (20) Data refer to gross assets of pension funds (excluding derivatives). (21) The break in series in 2011 is due to a change in legislation, withdrawals and the unavailability of data from one of the three funds that was operating under the old framework. (22) A pension reform led to the transfer of pension fund assets to the National Social Security Administration. (23) The break in series in 2014 is due to the inclusion of open entities (under the supervision of SUSEP), not included before. (24) Data refer to enterprise annuities. (25) Data include pension insurance companies from 2018 onwards. (26) Data include occupational plans from 2014 onwards. (27) Data for one DB pension scheme is missing for 2014, hampering the data comparability with previous years. (28) Data refer to the net asset value of private retirement schemes (PRS) and can be retrieved in the annual reports of the Securities Commission Malaysia. (29) Data refer to some occupational voluntary pension schemes only. (30) Data cover all the accounts of the CPF, which may not all be earmarked for retirement purposes (e.g. the Medisave account). (31) Data refer to the amount of assets of all funds (including those not supervised under the Pension Funds Act such as the Government Employees Pension Fund (GEPF) established by separate statutes). Data can be retrieved on the FSCA website (annual reports). (32) Data refer to occupational plans only, and do not cover the NSSA nor the Government Pension Scheme.

Source: OECD Global Pension Statistics.",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,

Table A.B.4: Table 1
Return to the menu,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table A.B.4. Contributions into funded and private pension plans, 2001-2021",,,,,,,,,,,,,,,,,,,,,,,
As a percentage of GDP,,,,,,,,,,,,,,,,,,,,,,,
Selected OECD countries,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,
Australia,7.1,6.8,6.7,7.0,7.6,8.5,15.3,10.0,8.4,7.7,7.5,7.9,7.2,7.5,8.4,8.1,8.9,6.7,6.7,6.9,6.9,,
Austria (1),0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,..,..,0.5,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,
Belgium (2),0.4,0.5,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.6,0.7,0.7,..,..,,
Canada (3),1.4,1.6,2.1,2.2,2.2,2.5,2.2,2.2,3.1,2.9,2.8,3.1,2.9,2.8,2.9,2.9,2.9,2.8,2.7,2.9,..,,
Chile (4),..,3.4,3.3,3.3,3.4,3.1,3.3,3.3,3.7,3.7,3.6,3.7,3.9,3.9,4.0,4.0,4.0,4.1,4.5,4.8,4.7,,
Colombia,1.3,1.9,1.8,1.7,..,..,..,..,..,2.7,2.1,1.9,1.9,2.0,2.1,2.1,2.1,2.1,2.2,2.1,2.1,,
Costa Rica (5),..,..,..,..,..,..,..,..,..,..,..,2.0,2.0,2.0,2.1,2.2,2.1,2.1,2.2,2.5,2.6,,
Czech Republic (6),..,..,..,..,..,..,..,..,..,..,..,..,1.2,1.1,1.1,1.1,1.0,1.0,1.0,1.1,1.1,,
Denmark (7),5.5,5.7,6.0,5.5,5.6,5.8,6.1,6.5,6.5,6.7,6.9,7.0,7.1,7.0,7.2,7.7,7.9,8.1,8.2,8.2,9.0,,
Estonia (8),..,0.1,0.6,0.9,1.0,1.1,1.2,1.4,0.8,0.3,0.7,1.3,1.4,1.8,1.9,1.9,1.9,1.7,1.7,1.3,0.8,,
Finland,..,..,..,..,..,..,..,..,..,..,1.5,1.5,1.4,1.4,1.3,1.3,1.4,1.4,1.4,1.4,1.7,,
France (9),..,..,..,..,0.5,0.5,0.6,0.6,0.7,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.7,..,,
Germany,0.1,0.1,0.2,0.2,0.3,0.3,0.7,0.3,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.4,0.3,,
Greece (10),..,..,..,..,..,..,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,..,..,..,..,..,..,..,,
Hungary (11),1.1,1.1,1.3,1.4,1.5,1.5,1.1,1.4,1.6,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,,
Iceland (12),..,..,9.2,8.3,9.1,8.7,11.3,7.7,7.3,7.3,6.8,6.7,6.5,6.6,6.8,7.3,11.5,9.8,9.9,10.7,10.5,,
Israel,1.6,1.6,1.6,1.3,1.8,1.8,1.7,1.9,2.0,2.1,2.3,2.4,2.7,2.9,3.0,..,..,..,..,..,..,,
Italy (13),0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,1.0,1.0,,
Korea (14),..,1.4,1.2,1.0,1.1,1.9,1.4,0.8,1.3,..,2.1,3.6,3.8,5.1,5.0,5.0,4.8,4.9,..,5.6,5.8,,
Latvia,..,..,..,..,..,..,..,..,2.4,2.0,2.0,1.7,1.9,2.3,2.6,3.1,3.8,3.3,3.4,3.7,4.5,,
Lithuania,..,..,..,..,..,..,..,..,..,0.4,0.4,0.3,0.4,0.5,0.6,0.8,0.8,0.9,0.8,0.9,1.0,,
Luxembourg (15),..,..,..,0.0,0.1,0.1,0.1,0.2,1.1,0.8,0.2,0.2,0.3,0.9,0.3,0.3,0.3,0.4,0.3,0.2,0.2,,
Mexico (16),0.9,0.8,0.8,0.7,0.7,1.0,0.8,1.2,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.0,1.0,1.0,1.2,1.2,1.1,,
Netherlands,2.6,3.4,4.1,4.3,4.6,4.1,3.9,4.2,4.8,4.5,4.7,5.0,5.2,5.0,4.1,4.1,4.4,4.2,4.4,5.0,4.5,,
New Zealand (17),..,..,..,..,..,..,..,..,1.1,1.4,1.4,1.5,1.4,1.7,1.9,1.9,1.9,2.0,2.1,2.2,2.3,,
Norway (1),0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,,
Poland (18),1.1,1.2,1.2,1.3,1.5,1.5,1.5,1.7,1.6,1.7,1.1,0.6,0.8,0.6,0.3,0.3,0.3,0.3,0.3,0.4,0.6,,
Portugal (19),..,3.2,1.2,1.4,2.5,1.3,0.8,1.5,0.7,0.5,0.7,0.6,0.4,1.2,0.8,0.7,2.1,2.2,2.5,1.9,2.1,,
Slovak Republic (20),..,..,0.0,..,0.1,0.5,3.6,4.6,6.2,1.5,1.3,1.3,0.8,0.8,0.8,0.9,0.9,1.0,1.1,1.2,1.4,,
Slovenia,..,..,..,0.3,0.3,..,0.6,0.7,0.8,0.8,0.8,0.8,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.6,,
Spain (21),..,1.3,0.9,1.1,1.0,1.1,0.7,0.8,0.7,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.6,0.3,,
Switzerland (1),5.8,6.1,6.5,6.7,6.9,6.9,7.5,7.5,7.4,7.4,7.4,7.4,8.2,8.0,8.0,7.9,7.9,7.8,8.1,9.5,8.3,,
Türkiye (22),..,..,..,0.1,0.2,0.3,0.4,0.5,0.7,0.8,..,1.0,0.4,0.4,..,..,..,0.5,0.6,0.6,0.5,,
United Kingdom,1.4,1.6,2.1,2.3,2.6,2.7,2.5,2.2,2.4,2.8,2.6,2.8,2.6,2.2,2.1,2.4,2.4,..,2.7,2.9,2.6,,
United States (23),4.9,5.0,4.9,5.0,4.9,5.0,5.1,5.1,5.1,5.1,5.0,5.0,5.2,5.2,5.2,5.2,5.3,5.3,5.3,..,..,,
Selected other jurisdictions,,,,,,,,,,,,,,,,,,,,,,,
Albania,..,..,..,..,..,..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
Angola,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.1,0.1,0.2,0.4,0.2,0.2,,
Armenia,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.4,0.4,0.6,0.8,1.0,1.4,1.5,,
Botswana,..,..,..,..,..,..,..,..,..,..,..,..,2.0,..,..,..,..,2.5,2.5,3.1,..,,
Brazil (24),..,..,..,..,..,1.2,0.5,0.3,0.3,0.4,0.4,..,0.4,0.4,0.4,0.4,0.4,..,..,0.4,..,,
Bulgaria,0.4,0.6,0.5,0.6,0.7,0.7,1.0,1.0,1.0,0.9,1.0,1.0,1.1,1.2,1.4,1.3,1.4,1.4,1.4,1.5,1.5,,
Croatia (25),..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,1.6,1.8,1.7,1.8,1.9,2.2,2.1,,
Dominican Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7,7.1,7.6,8.5,..,,
Egypt,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,0.2,0.2,0.2,0.2,0.2,0.2,,
Georgia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,1.2,1.1,,
Ghana,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,2.0,..,..,..,..,..,..,,
Gibraltar (26),..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.2,0.0,..,..,..,..,..,..,..,,
Guyana,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.2,0.2,0.1,0.1,0.1,0.1,,
Hong Kong (China),..,3.4,3.1,3.2,3.0,2.9,2.8,2.9,3.6,3.1,3.0,3.2,3.4,3.4,3.6,3.9,3.4,3.4,3.5,3.9,3.6,,
India (27),..,..,..,..,..,..,..,..,..,..,0.2,0.1,..,..,..,..,..,..,..,..,..,,
Indonesia,..,0.2,0.2,0.3,0.2,0.2,..,..,..,..,0.1,..,..,..,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4,1.4,1.5,1.6,,
Kenya,..,..,..,..,..,..,..,0.8,0.9,1.1,1.0,..,1.1,1.0,..,1.1,..,..,..,1.1,1.1,,
Kosovo,..,..,..,..,..,..,..,..,..,..,..,2.4,2.4,2.5,..,2.5,..,..,..,2.9,..,,
Liechtenstein,..,..,..,..,..,..,3.3,3.5,3.9,5.5,6.2,6.3,6.5,5.9,9.2,6.3,6.9,6.5,6.5,6.9,..,,
Macau (China),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0,2.3,1.8,,
Malawi,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,0.9,0.9,1.0,1.4,1.4,1.3,1.4,,
Maldives,..,..,..,..,..,..,..,..,..,7.7,1.5,1.6,1.5,1.4,1.4,1.4,1.4,1.3,1.4,2.0,1.6,,
Malta,..,..,..,..,..,..,..,..,..,..,0.5,7.7,9.7,11.8,11.4,11.3,9.5,..,8.0,6.6,5.9,,
Mauritius (28),..,..,..,..,..,0.2,..,..,..,..,..,0.2,0.3,..,..,0.6,0.3,0.8,0.9,..,1.2,,
Morocco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,0.7,,
Mozambique,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0,0.0,0.1,0.1,0.1,0.1,0.2,,
Namibia,..,..,..,..,..,..,..,..,..,3.6,3.5,3.6,3.8,4.2,..,4.3,..,..,..,..,..,,
Nigeria,..,..,..,..,..,..,0.6,0.8,0.7,1.6,0.6,0.7,0.6,..,0.8,0.6,0.6,0.6,0.8,1.0,..,,
North Macedonia,..,..,..,..,..,..,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.9,1.0,1.0,1.1,1.1,1.3,1.5,1.4,,
Pakistan,..,..,..,..,..,..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,..,..,..,0.0,..,0.0,0.0,,
Panama,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,,
